line_id	genre	text
38418 	mix	"حكمة سمعتها من أغلى الناس نبع الحنان رحمة الله عليها
38419 	play	شهاب: امين يا رب العالمين
38420 	drama	وانا موصيك، مابي اي مره تجرب يم البيص!
38421 	drama	فشيلة أدش المسجد و الأوادم طالعين منه لا لازم أشوف لي صرفة مع الساعة هذي لا حول و لا قوة الا بالله.
38422 	forum_novels	لا المح جزيرة و لا زورق ..
38423 	play	بخليه يجيب لي على سمسم
38424 	forum_novels	فيصل : يلا يا بو سعود الشواهد و جبناهم ..
38425 	cooking	و لا شي..
38426 	drama	سعدون: وليش ادورني؟
38427 	forum_novels	باست جبهته بهدوء فتح عيونه وهو يحس بشفايفها قام وهو يبتسم : صباح الخير
38428 	drama	انت؟!
38429 	monologue	لي سيما؟
38430 	comedy	سبع سنوات وانا اخطط حق هالاختطاف, وتبيني في الاخير,اتنازل حق ذيلين؟
38431 	cooking	افنان : ان شاء الله وان شاء الله يكون لنا لقاء في مطعمك الجديد باذن الله
38432 	cooking	علي: جهز
38433 	forum_novels	الكل انعجب بجمال زين وامها بس تقرا عليها عن الحسد البنات كانو فرحانين للزين وهما يشوفون الابتسامه على ويهها
38434 	forum_novels	خالد : لا تلوميني
38435 	drama	و أظن أني قلت لك هذا الحكي يا مساعد ولا لا !
38436 	drama	بدور : مساعد !
38437 	drama	ام الخير:الله يكون في عونها
38438 	comedy	اي نعم!
38439 	comedy	: بو داوود.
38440 	forum_novels	اي نعم هذا هو ..
38441 	drama	حمود: وعليكم السلام ورحمة الله وبركاته
38442 	play	خاتون: صار ليي ساعة أأشر عليك عساني أأشر على جنازتك وهي طايفة
38443 	drama	خميس: إي بو شلاخ ولا ما تدري عن روحك.
38444 	drama	عيسى: اي ماي و اي ضو؟
38445 	play	زهير: يا عمريييي ..
38446 	forum_novels	راح نعيش بأحلى عيشة ..
38447 	forum_novels	هذي هي قاعدتي ..
38448 	play	فهد: ليحين أكو يروح الملعب ، الله يخليه ان شاء الله
38449 	drama	عباس:صرتو صمخان؟
38450 	interview	حمود: كانه لنج صاير...
38451 	forum_novels	انت بفعلتك مو بس بتهدمني و بتدمرني ..
38452 	drama	عثمان: سعد هاذي النوخذة مسعود جاي يسلم عليك
38453 	forum_novels	راح تسوي الي تبيه برضوخ ..
38454 	forum_novels	ليش قلبك
38455 	forum_novels	خالد كان يطالع شريفه واهو مبتسم اول مره يلاحظ انها حلوه لهلدرجه لانه دايما كان يعتبرها شرووف الخبله المطيحه 24 ساعه بيت عمه ..
38456 	folktales	رجع الخادم وخبر الشيخ بطلبها، تعيب الشيخ من هذي الطلب، وفي اليوم التالي شال شاليله وسافر، وهناك اشترى حق كل واحد في القصر طلبته، وما بقه إلا ذاك الطلب الغريب مال ذيج المره اللي اسمها بيبي، وصار الشيخ من يلقى احد يسأل عن طلبها يردون عليه واهمه يقولون: ما قط سمعنه عن مليلة البان ولعيبة الصبر.
38457 	monologue	انزين .وين جوف رقم امك .
38458 	interview	(و): صح.
38459 	comedy	أبو عذاري: اسكت يا حجي مكي ، اليوم أم عذاري داقة غذانة كله فلفل، تقول بيبابي ما قدرت حتى أبلع ريجي، ذابحتني ذباح.
38460 	play	راجع مجلس الإدارة راجع مجلس الإدارة
38461 	play	زهير: العب بخبرتك..
38462 	interview	محاور: شلون توصفين مسيرتج الفنية؟
38463 	play	زهير: شلون!
38464 	interview	هاذي عيي.
38465 	drama	انتي الله يهداج كل ما ياج واحد رديتيه
38466 	forum_novels	وعقب فتره ..
38467 	forum_novels	نوره بس سمعت جنين حست كأنه احد صب عليها ماي بارد
38468 	drama	سعدون: مبارك سامحني!
38469 	comedy	جسوم: يمكن مر يمكن ما مر.
38470 	reality	فاطمة انا أقولج منو اللي سوا فيها هلون.
38471 	interview	ابو خليفة: يحدها المطعم.
38472 	interview	انت ماتقدر تقول بتغير!
38473 	drama	بشير: انزين شنو لازم اسوي بعد
38474 	interview	خليل: انا ترا جسمي آنا اضعف روحي.
38475 	play	المخرج : طلعوا برع
38476 	interview	الحظرة عادة تصيد كل شي؟
38477 	drama	زيزال..
38478 	forum_novels	بلا صديق...
38479 	monologue	الزبون: لا لا ههههههه
38480 	forum_novels	ركض لها و التقو بالاحضان ..
38481 	forum_novels	فيصل"ابتسم لها"
38482 	comedy	جسوم: بو داوود..
38483 	drama	هشام: اتغيرت أشياء واجد يا استاذ، الحين صرت أستحي أدرس على عتبة باب بيتنا و يشوفوني الصبيان، الحين صار يضايقني لين أشوف إخواني متخرعين على نتفة خبز مأكولة حوافها، الحين صار سطح بيتنا تعبان، لو نرقد عليه يطيح بنا.
38484 	play	خاتون: اني ضربت في راسي!
38485 	drama	يوسف: انتي اللي طيحتيه انتي اللي ما تشتهينه ما تخلينه يلعب معاج!
38486 	interview	انت جربوا سوو!
38487 	play	العم/الخال حسن: لا لا لا لا لا مو جدي.
38488 	cooking	علي: هي نفسها علمتني اياه
38489 	interview	انا احين شيبت بعد عندي شي.
38490 	interview	جمعان :أنا أشوف هيفا مصرة ,الحين , قلت لها بعد البرنامج , قالت لا الحين
38491 	monologue	ليش ؟
38492 	folktales	والسلام ختام
38493 	interview	ام هلال: لا لالااا انشالله
38494 	comedy	زليخة: أموت في اللي يتشمتون..
38495 	comedy	ااا هالكبر قلب!
38496 	forum_novels	"رعش قلبي سحر عينك وانا ماقدر على الكتمان ذكرت الله على زينك يحفظك من حسد الاعيان "
38497 	comedy	ام هلال: و تجوف لك صرفة معاه
38498 	monologue	بس ركبنا عورتنا
38499 	drama	أني محد يجيني أني طول وقتي مقابلة رحاتي و حاطة بالي على بيتي و ولادي
38500 	forum_novels	ناضرته و هو يتكلم بالجوال ..
38501 	comedy	حقك انت و حقي بعد لا
38502 	forum_novels	كل واحد فيهم ناسي الدنيا ومافيها و يحاول انه يعيش هالساعه بكل لحظاتها وماوده تنتهي وقبل ما يطلع سلمان طلب من نورة تسوي اهداء اغنيه
38503 	forum_novels	مريم : اي
38504 	comedy	أم عذاري: والله أنا يا عيوني متعودة كل يوم أسبح.
38505 	interview	احمد : وين رئيسهم؟
38506 	drama	أبو يعقوب : من العزيمة على الغذاء
38507 	forum_novels	تغيرت حياته كليا ..
38508 	play	خاتون: زهير
38509 	forum_novels	كانت حاطه راسها في حظن ام علي بس ماكانت تتكلم وام علي تمسح على راسها وتبوسها
38510 	forum_novels	بومحمد : يالله لبسي ونزلي تحت بنطلب عشى وبنركب الجيسكي
38511 	play	زهير: وش هالحجي يقول لك نص مليون هذي نص مليون دينار
38512 	play	أحمد : حسن!
38513 	forum_novels	الي صار له ابد مو هين ..
38514 	forum_novels	ملاك الحب
38515 	forum_novels	فارس ولمياء لقوهم بشقه مع شله من الناس الي نفسهم وانصادو من المباحث والحين هما بالسجن بسبب الشقق الي يستخدمونهم بطرق غير شرعيه
38516 	drama	مستحية يا عيوني؟
38517 	forum_novels	و بعدها وصلتها رسالة ..
38518 	forum_novels	حطت منار الصينيه وقعدت تصبلهم عصير
38519 	cooking	صج.
38520 	forum_novels	لعبة جمآآآعية
38521 	forum_novels	انفتح الباب وشاف نوره : تفضل
38522 	drama	سند: ما عليك زود يا بوسالم، تم و الحكي اللي مايرضيك جنه ما نقال .
38523 	cooking	ااه ثنتين مع بعض ها؟
38524 	comedy	موظف: قمت تفهم ها صدقيت تعجبني..
38525 	forum_novels	ما تعرفون شكثر فرحتني ابتسامتها و ردت لي الروح ..
38526 	play	ايه ده؟
38527 	drama	حسن: لا يا خوك , هي صارت احسن بس الحين مادري اشوفها قاعدة تزيد!
38528 	drama	يقولون ليش..ليش إبوك تزوج على امك؟
38529 	drama	مهدي: بنت عمي شحوالها؟
38530 	cooking	فخذ محشي بعيش و مكسرات و فواكة مجففة.
38531 	monologue	يعني رايحين يتزوجون من برع
38532 	interview	صلاح عبدالمجيد: بيطيح!
38533 	drama	ج: بس شكلك مو مال واحد مشتري
38534 	folktales	عرف الشيخ السبب في موت اليمال لكن بعد ما صابه اللي صابهم، رجع واهوه متسودن وراح حق امه يركض واهوه يقول: "يمه ابي اعرس".
38535 	forum_novels	عمر : كانت مع فاطمه بالجامعه ..
38536 	drama	سند: اللزم مكانك يا مساعد.
38537 	comedy	لسانها طويل هالبنية..عصبية طالعة عليي
38538 	drama	الا يا ليل متى تنقضي ويبان السفر ..
38539 	cartoon	الموظفة: أي طرشت
38540 	play	المخرج : للحين ما جا !!
38541 	monologue	ولدج؟
38542 	drama	ما هوب مسبة الله يسلمك.
38543 	cooking	علي: يمكن يمكن ما أجاملش ان حز في نفسي يمكن ما أجاملش أقولش ان انكسر خاطري و حتى بعض الأحيان كنت أبكي على على حالي
38544 	forum_novels	اهو مايبي يشوفها بس حس روحه مضطر يسوي هالشئ ..
38545 	play	زهير: نقص مناعة ، متى صار ليك ده الشي ما عليه يقولون اللحين فيه علاج ، تباعد لأن ينتقل هو
38546 	forum_novels	نهاية البارت
38547 	forum_novels	راسي ترك الدكتور ودخل الغرفه شاف وجهها اصفر هو السبب ..هو السبب
38548 	drama	أم هلال : اذا علي آنا باصبر بس عن ابو ادريس مادري عنه يقدر يصبر و الله لا آنا الي علي باقوله يالله من رخصتج يا عويشة
38549 	forum_novels	مريم كانت رايحة لندن من قبل ويا اهلها الله يرحمهم
38550 	comedy	أم غايب : بس يا أم سليمان، اني ما امباش تقولين لي عني .
38551 	forum_novels	وانا مو غريبه انا بنت عمك ..
38552 	reality	I don’t mind it looks nice but you know also I don’t know about the safety and
38553 	comedy	عذاري: اي يمه حطيت فيه ملح بعد
38554 	forum_novels	فيصل ابتسم بمكر ..
38555 	drama	ابوعلي: تف عليك
38556 	folktales	قامت السويكته فرّغت المشخاله من الصوف وكتته في حضنها وعطتهم المشخاله حتى يحطون الحسو فيها، ولما جافت البنيه المريضة اللي سوته المره، تفدعت من الضحك، ومن كثر ما ضحكت ما وعت إلا شي نطّر من حلجها.
38557 	play	نوح: تره احنا نعين و نعاون ترى
38558 	forum_novels	وصلو المستشفى ..
38559 	interview	آنا ما قلت
38560 	interview	قبل لا انا فعلا.
38561 	forum_novels	مريم وقفت : شفييه عمي ??????
38562 	forum_novels	ولا أخذ من سؤالي أسهله ..
38563 	interview	انا كنت اول ما اروح ابو ظبي كنت انا حكم كرة قدم انا كنت لاعب في فريق الحد و كنت حكم كرة في نفس الوقت.
38564 	forum_novels	:همس لحظه شوي
38565 	drama	أ: على كل حال
38566 	forum_novels	كأنه في شئ قوي في عين سلمان يجذب عيونها ..
38567 	play	خالي
38568 	cooking	تصير كنها نفس الهدية كذي شوي موب واجد جوفي
38569 	play	غلوم: اي
38570 	comedy	أنا عنزة يا جليلة الحيا يا جليلة الذات يا سحيلة أم الخلاجين؟؟
38571 	interview	-خلصت اي
38572 	play	عبدالله: ع عل على الأقل فكنه من هل الانقعه الي في الشارع.
38573 	forum_novels	ابي اموت و انا مطمنة على ولدك ..
